"table_schema","table_name","table_size","table_size_p","indexes_size","indexes_size_p","total_size","total_size_p","row_count_approx","last_analyze","row_count_exact"
pg_bitmapindex,pg_bm_695722,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_293_2024_05_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:31:58,0
pg_bitmapindex,pg_bm_79930,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_25_2019_03_14,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_47_2003_11_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:36:24,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_19_2001_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:25:47,0
pg_bitmapindex,pg_bm_1006006,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_311_2021_07_19,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:14,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_12_2000_12_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:19:03,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_6_2000_06_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:12:20,0
pg_bitmapindex,pg_bm_80346,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_256_2021_04_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:29:49,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_308_2025_08_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:32:47,0
pg_bitmapindex,pg_bm_80178,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_76919,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_76859,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_83077,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_358_2029_10_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:35:39,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_183_2015_03_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:25:20,0
pg_bitmapindex,pg_bm_84821,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s09_q_atr,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_263_2021_11_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:30:14,0
dwh_stage,s02_gl_macro_1_prt_110_2019_11_24,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_1005518,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_299_2021_06_13,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:14,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_342_2028_06_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:34:47,0
pg_bitmapindex,pg_bm_696975,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_draft,amara_corr_overdues,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_688232,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_231_2019_03_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:28:17,0
pg_bitmapindex,pg_bm_77619,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_347_2028_11_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:35:02,0
dwh_stage,s02_gl_macro_1_prt_55_2019_06_12,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_688268,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_79734,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1005850,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77555,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_141_2011_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:20:07,0
pg_bitmapindex,pg_bm_76815,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_262_2021_10_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 00:19:26,0
pg_bitmapindex,pg_bm_83357,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_230_2019_02_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:28:14,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_360_2029_12_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:35:45,0
pg_bitmapindex,pg_bm_80238,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_80522,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006417,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_4_2000_04_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:36:06,0
pg_bitmapindex,pg_bm_77587,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_360_2029_12_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:10:45,0
pg_bitmapindex,pg_bm_77747,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_688340,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_106_2008_10_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:18:07,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_32_2002_08_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:33:36,0
dwh_stage,s02_gl_macro_1_prt_321_2021_08_18,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:14,0
pg_bitmapindex,pg_bm_1005446,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_310_2025_10_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:07:39,0
pg_bitmapindex,pg_bm_1005610,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_9_2000_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:14:07,0
pg_bitmapindex,pg_bm_85017,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_695680,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696107,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_80266,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_80298,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,test_upd,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_267_2022_03_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:30:27,0
dwh_stage,s02_gl_trace,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006529,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006345,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696702,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_80442,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_331_2027_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:09:00,0
pg_bitmapindex,pg_bm_84597,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_247_2020_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:29:17,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_9_2000_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:38:55,0
pg_bitmapindex,pg_bm_77503,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_5_2000_05_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:11:44,0
pg_bitmapindex,pg_bm_1006821,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_176_2014_08_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:24:53,0
pg_bitmapindex,pg_bm_77627,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006741,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006058,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_31_2002_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:32:59,0
pg_bitmapindex,pg_bm_688292,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_189_2015_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:25:38,0
pg_bitmapindex,pg_bm_1005978,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_79698,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_76787,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006130,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_264_2021_02_28,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:13,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_69_2005_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:37:37,0
pg_bitmapindex,pg_bm_688280,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_203_2016_11_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:26:30,0
pg_bitmapindex,pg_bm_695715,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_240_2019_12_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:28:49,0
pg_bitmapindex,pg_bm_696954,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_950655,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_84797,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_292_2024_04_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:31:55,0
pg_bitmapindex,pg_bm_696177,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_u_uniref_std,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_338_2021_10_08,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:14,0
pg_bitmapindex,pg_bm_688208,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_84825,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_83241,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1005478,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696863,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696030,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_175_2014_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:24:50,0
dwh_stage,s02_gl_macro_1_prt_358_2021_12_07,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:14,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_294_2024_06_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 00:19:27,0
pg_bitmapindex,pg_bm_1006749,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_249_2020_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:29:24,0
dwh_stage,s02_gl_macro_1_prt_78_2019_08_20,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_1005406,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77691,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_277_2023_01_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:31:01,0
pg_bitmapindex,pg_bm_695925,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77551,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1005674,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77319,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_83509,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_69_2019_07_24,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_696723,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696002,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_115_2009_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:18:38,0
pg_bitmapindex,pg_bm_1006733,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_80058,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_83421,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_7_2000_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:37:46,0
pg_bitmapindex,pg_bm_76823,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77707,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_123_2010_03_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:19:09,0
pg_bitmapindex,pg_bm_83341,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_192_2015_12_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:25:50,0
pg_bitmapindex,pg_bm_84601,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_259_2021_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:29:58,0
pg_bitmapindex,pg_bm_688112,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_76999,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696058,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_688304,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_279_2023_03_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:31:07,0
dwh_stage,s02_gl_macro_1_prt_72_2019_08_02,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_77639,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_83569,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_83433,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_1_2000_01_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:18:53,0
pg_bitmapindex,pg_bm_77743,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1005966,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_136_2011_04_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:19:52,0
dwh_stage,s02_gl_macro_1_prt_74_2019_08_08,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_1005718,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_687964,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_226_2018_10_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:27:58,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_117_2009_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:18:44,0
pg_bitmapindex,pg_bm_688360,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_695953,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_67_2005_07_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:37:31,0
pg_bitmapindex,pg_bm_1006769,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_337_2028_01_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:34:29,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_341_2028_05_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:34:41,0
pg_bitmapindex,pg_bm_1005470,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_206_2017_02_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:26:42,0
pg_bitmapindex,pg_bm_83557,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_276_2021_04_05,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:13,0
dwh_stage,s02_gl_macro_1_prt_46_2019_05_16,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
dwh_stage,s02_gl_macro_1_prt_328_2021_09_08,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:14,0
pg_bitmapindex,pg_bm_83381,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_11_2000_11_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 00:47:33,0
dwh_polygon,ref_account_bk_d,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77615,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77647,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_167_2013_11_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:24:20,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_100_2008_04_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:17:46,0
pg_bitmapindex,pg_bm_79722,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77687,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_340_2028_04_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:34:38,0
pg_bitmapindex,pg_bm_80462,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_79922,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_227_2018_11_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:28:01,0
pg_bitmapindex,pg_bm_688364,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006034,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_23_2019_03_08,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
dwh_stage,s02_gl_macro_1_prt_277_2021_04_08,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:13,0
pg_bitmapindex,pg_bm_687780,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_98_2019_10_19,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_1006497,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_296_2024_08_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 00:19:27,0
pg_bitmapindex,pg_bm_84793,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_polygon,dm_z10_bck_20200805,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696513,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_83293,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77659,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696828,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_42_2003_06_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:36:09,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_273_2022_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:30:49,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_220_2018_04_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:27:35,0
dwh_stage,s02_fx_rate,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-10-22 17:16:10,0
pg_bitmapindex,pg_bm_688220,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_77295,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_81_2006_09_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:38:17,0
pg_bitmapindex,pg_bm_83273,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006453,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_345_2021_10_29,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:14,0
dwh_stage,s02_gl_macro_1_prt_80_2019_08_26,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_79782,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006473,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_341_2028_05_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:09:37,0
pg_bitmapindex,pg_bm_1006018,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_696093,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_1006521,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_292_2021_05_23,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:21:14,0
pg_bitmapindex,pg_bm_77595,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_80486,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s02_gl_macro_1_prt_77_2019_08_17,294912,"288 kB",0,"0 bytes",294912,"288 kB",0,2020-10-08 15:15:52,0
pg_bitmapindex,pg_bm_688012,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_84681,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
dwh_stage,s01_t_bal_1_prt_with_flzo_2_prt_245_2020_05_01,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,2020-12-08 01:29:11,0
pg_bitmapindex,pg_bm_696408,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
pg_bitmapindex,pg_bm_697080,0,"0 bytes",294912,"288 kB",294912,"288 kB",0,,0
